mandt,vbeln,posnr,uepos,fkimg,vrkme,umvkz,umvkn,meins,smeng,fklmg,lmeng,ntgew,brgew,gewei,volum,voleh,gsber,prsdt,fbuda,kursk,netwr,vbelv,posnv,vgbel,vgpos,vgtyp,aubel,aupos,auref,matnr,arktx,pmatn,charg,matkl,pstyv,posar,prodh,vstel,atpkz,spart,pospa,werks,aland,wkreg,wkcou,wkcty,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,kowrr,prsfd,sktof,skfbp,kondm,ktgrm,kostl,bonus,provg,eannr,vkgrp,vkbur,spara,shkzg,ernam,erdat,erzet,bwtar,lgort,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,stcur,uvprs,uvall,ean11,prctr,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,matwa,bonba,kokrs,paobjnr,ps_psp_pnr,aufnr,txjcd,cmpre,cmpnt,cuobj,cuobj_ch,koupd,uecha,xchar,abrvw,sernr,bzirk_auft,kdgrp_auft,konda_auft,lland_auft,mprok,pltyp_auft,regio_auft,vkorg_auft,vtweg_auft,abrbg,prosa,uepvw,autyp,stadat,fplnr,fpltr,aktnr,knuma_pi,knuma_ag,prefe,mwsbp,augru_auft,fareg,upmat,ukonm,cmpre_flt,abfor,abges,j_1arfz,j_1aregio,j_1agicd,j_1adtyp,j_1atxrel,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,brtwr,wktnr,wktps,rplnr,kursk_dat,wgru1,wgru2,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,vkaus,j_1aindxp,j_1aidatep,kzfme,mwskz,vertt,vertn,sgtxt,delco,bemot,rrrel,akkur,wminr,vgbel_ex,vgpos_ex,logsys,vgtyp_ex,j_1btaxlw3,j_1btaxlw4,j_1btaxlw5,msr_id,msr_refund_code,msr_ret_reason,nrab_knumh,nrab_value,dispute_case,fund_usage_item,farr_reltype,claims_taxation,kurrf_dat_orig,vgtyp_ext,sgt_rcat,sgt_scat,glo_log_ref1_it,aufpl,aplzl,dpcnr,dcpnr,dpnrb,perop_beg,perop_end,fonds,fistl,fkber,grant_nbr,prs_work_period,pprctr,pargb,aufpl_oaa,aplzl_oaa,campaign,compreas,zznonretitem,zzactpp,zzqrpacct,zzcommodity_id,zzkatr6,zzwi9,zzwcfc_prfrzflag,zzlowprcflag,zziaddenda1,zziaddenda2,zziaddenda3,zziaddenda4,zziaddenda5,zzwi7,zzwi8,zzmxtaxind
200,8902279976,10,0,1,EA,1,1,EA,0,1,1,404.0,404.0,LB,78559.25,IN3,,45563,45563,1,2091.37,,0,6593276253,10,J,1487693359,10,,1UBK5,"Bin Cabinet,72""x36""x24"",Gray,96YlwBns",,,K1,ZS,,10180210226644,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292650462962963,,1,,738.19,0,1781.14,0,310.23,155.85,310.23,1,,,,2004,,,,,,,PPA,X,,,1UBK5,0,1000,1499385183,0,,CA9191000,2247.22,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,155.85,,,,,2247.2200000000003,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,C,,0,,,,,,,,0,0,
200,8902279977,10,0,1,EA,1,1,EA,0,1,1,404.0,404.0,LB,78559.25,IN3,,45563,45563,1,2081.37,,0,6592667146,10,J,1486384274,10,,1UBK5,"Bin Cabinet,72""x36""x24"",Gray,96YlwBns",,,K1,ZS,,10180210226644,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292662037037037,,1,,738.19,0,1781.14,0,300.23,182.57,300.23,1,,,,2004,,,,,,,PPA,X,,,1UBK5,0,1000,1499385185,0,,CA9355100,2263.94,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,182.57,,,,,2263.94,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,C,,0,,,,,,,,0,0,
200,8902279981,10,0,1,EA,1,1,EA,0,1,1,460.0,460.0,LB,124734.93,IN3,,45563,45563,1,2340.88,,0,6591763211,10,J,1484499033,10,,16V888,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292800925925926,,1,,1382.92,0,1979.99,0,360.89,39.25,360.89,1,,,,2004,,,,,,,PPA,X,,,16V888,0,1000,1499385190,0,,AK9960300,2380.13,X,0,0,,0,,T,,,,,US,,,AK,300,10,,,,C,,,0,,,,,39.25,,,,,2380.13,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902279982,10,0,1,EA,1,1,EA,0,1,1,595.0,595.0,LB,132127.5,IN3,,45563,45563,1,4313.74,,0,6591711737,10,J,1484348896,10,,16V890,"Electric Air Compressor, 7.5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.2928125,,1,,2692.42,0,3919.99,0,393.75,35.0,393.75,1,,,,2004,,,,,,,PPA,X,,,16V890,0,1000,1499385192,0,,AK9966400,4348.74,X,0,0,,0,,T,,,,,US,,,AK,300,10,,,,C,,,0,,,,,35.0,,,,,4348.74,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281719,10,0,1,EA,1,1,EA,0,1,1,1270.0,1270.0,LB,74618.775,IN3,,45563,45563,1,4418.04,,0,6595385339,10,J,1491461241,10,,13W877,"Sheet Metal Brake,Box and Pan,51"" Bend L",,,N2,ZS,,10240214131922,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292233796296296,,1,,2131.55,0,3864.45,0,553.59,396.11,553.59,1,,,,2004,,,,,,,PPA,X,,,13W877,0,1000,1499383971,0,,CA9060400,4814.15,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,396.11,,,,,4814.150000000001,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281720,10,0,1,EA,1,1,EA,0,1,1,961.0,961.0,LB,75900.0,IN3,,45563,45563,1,3604.28,,0,6593498146,10,J,1488379926,10,,13W872,"Machining Shear,0.039"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292233796296296,,1,,1596.87,0,3087.83,0,516.45,285.63,516.45,1,,,,2004,,,,,,,PPA,X,,,13W872,0,1000,1499383973,0,,CA9270400,3889.91,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,285.63,,,,,3889.91,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281721,10,0,1,EA,1,1,EA,0,1,1,340.0,340.0,LB,163571.5,IN3,,45563,45563,1,3225.75,,0,6593385287,10,J,1487975711,10,,13R511,"Clam-Shell Jobsite Cabinet,65 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292256944444444,,1,,1511.41,0,2965.51,0,260.24,296.55,260.24,1,,,,2004,,,,,,,PPP,X,,,13R511,0,1000,1499383975,0,,CA9050300,3522.3,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,296.55,,,,,3522.3,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,RPU4,,B,,0,,,,,,,,0,0,
200,8902281722,10,0,1,EA,1,1,EA,0,1,1,509.0,509.0,LB,122239.638,IN3,,45563,45563,1,3619.92,,0,6594436116,10,J,1490037827,10,,13R509,"Jobsite Cabinet,54 1/2 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292256944444444,,1,,1724.61,0,3281.18,0,338.74,336.32,338.74,1,,,,2004,,,,,,,PPA,X,,,13R509,0,1000,1499383977,0,,CA9023000,3956.24,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,336.32,,,,,3956.2400000000002,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281723,10,0,1,EA,1,1,EA,0,1,1,399.0,399.0,LB,93117.024,IN3,,45563,45563,1,2552.97,,0,6593195052,10,J,1487571009,10,,13R516,"Jobsite Cabinet,60 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292280092592593,,1,,1128.93,0,2269.95,0,283.02,215.64,283.02,1,,,,2004,,,,,,,PPA,X,,,13R516,0,1000,1499383979,0,,CA9002800,2768.61,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,215.64,,,,,2768.61,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281724,10,0,1,EA,1,1,EA,0,1,1,517.0,517.0,LB,138138.0,IN3,,45563,45563,1,2628.28,,0,6591098118,10,J,1482630007,10,,1TGL7,"Mobile Cabinet Bench,Steel,66"" W,33"" D",,,K3,ZS,,10182784004397,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292280092592593,,1,,996.62,0,2299.54,0,328.74,178.21,328.74,1,,,,2004,,,,,,,PPA,X,,,1TGL7,0,1000,1499383981,0,,CA9226000,2806.49,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,178.21,,,,,2806.4900000000002,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281725,10,0,1,EA,1,1,EA,0,1,1,534.0,534.0,LB,127387.5,IN3,,45563,45563,1,2778.78,,0,6593891466,10,J,1489277762,10,,16V898,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292291666666667,,1,,1548.64,0,2440.04,0,338.74,213.5,338.74,1,,,,2004,,,,,,,PPA,X,,,16V898,0,1000,1499383983,0,,CA9176200,2992.28,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,213.5,,,,,2992.28,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281726,10,0,1,EA,1,1,EA,0,1,1,532.0,532.0,LB,117925.0,IN3,,45563,45563,1,2886.54,,0,6593688003,10,J,1488953708,10,,1UBJ4,"Bin Cabinet,84""x48""x24"",Gray,0Bns",,,K1,ZS,,10180210226644,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292303240740741,,1,,1001.37,0,2547.8,0,338.74,222.94,338.74,1,,,,2004,,,,,,,PPA,X,,,1UBJ4,0,1000,1499383985,0,,CA9241000,3109.48,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,222.94,,,,,3109.48,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281727,10,0,1,EA,1,1,EA,0,1,1,1169.0,1169.0,LB,59862.96,IN3,,45563,45563,1,4256.79,,0,6594721123,10,J,1490399174,10,,12G597,"Combination Machine,52"" Bend,Hand Lever",,,N2,ZS,,10240214131928,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292303240740741,,1,,2117.2,0,3703.2,0,553.59,324.03,553.59,1,,,,2004,,,,,,,PPA,X,,,12G597,0,1000,1499383987,0,,CA9241000,4580.82,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,324.03,,,,,4580.82,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281728,10,0,1,EA,1,1,EA,0,1,1,459.0,459.0,LB,89472.0,IN3,,45563,45563,1,5210.33,,0,6593538246,10,J,1488478802,10,,11N148,"Air/Hydraulic Service Jack,10 tons,7"" H",,,L6,ZS,,10390222003863,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292303240740741,,1,,3290.56,0,4885.0,0,325.33,464.07,325.33,1,,,,2004,,,,,,,PPA,X,,,11N148,0,1000,1499383989,0,,CA9000300,5674.4,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,464.07,,,,,5674.400000000001,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281730,10,0,1,EA,1,1,EA,0,1,1,956.0,956.0,LB,208593.0,IN3,,45563,45563,1,7149.03,,0,6593912460,10,J,1489360053,10,,16V894,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292314814814815,,1,,4170.65,0,6632.58,0,516.45,580.35,516.45,1,,,,2004,,,,,,,PPA,X,,,16V894,0,1000,1499383993,0,,CA9258402,7729.38,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,580.35,,,,,7729.38,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281731,10,0,1,EA,1,1,EA,0,1,1,590.0,590.0,LB,120264.375,IN3,,45563,45563,1,4571.75,,0,6593546958,10,J,1488635668,10,,1WD80,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.292337962962963,,1,,2150.4,0,4212.91,0,358.84,326.49,358.84,1,,,,2004,,,,,,,PPA,X,,,1WD80,0,1000,1499383995,0,,CA9211300,4898.24,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,326.49,,,,,4898.24,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902281732,10,0,1,EA,1,1,EA,0,1,1,450.0,450.0,LB,117410.88,IN3,,45563,45563,1,3322.08,,0,6593193402,10,J,1487485357,10,,13R515,"Jobsite Cabinet,60 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292337962962963,,1,,1238.16,0,2996.75,0,325.33,307.18,325.33,1,,,,2004,,,,,,,PPA,X,,,13R515,0,1000,1499383997,0,,CA9173301,3629.26,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,307.18,,,,,3629.26,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281733,10,0,1,EA,1,1,EA,0,1,1,961.0,961.0,LB,75900.0,IN3,,45563,45563,1,3604.28,,0,6595055960,10,J,1490946548,10,,13W872,"Machining Shear,0.039"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292337962962963,,1,,1596.87,0,3087.83,0,516.45,316.51,516.45,1,,,,2004,,,,,,,PPA,X,,,13W872,0,1000,1499383999,0,,CA9173301,3920.79,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,316.51,,,,,3920.79,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281734,10,0,1,EA,1,1,EA,0,1,1,417.0,417.0,LB,123125.76,IN3,,45563,45563,1,3113.14,,0,6594126661,10,J,1489675312,10,,13R512,"Piano-Style Jobsite Box,54 1/2 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292349537037037,,1,,1450.3,0,2802.91,0,310.23,245.25,310.23,1,,,,2004,,,,,,,PPA,X,,,13R512,0,1000,1499384001,0,,CA9258402,3358.39,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,245.25,,,,,3358.39,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281735,10,0,1,EA,1,1,EA,0,1,1,340.0,340.0,LB,163571.5,IN3,,45563,45563,1,3592.27,,0,6593620339,10,J,1488703428,10,,13R511,"Clam-Shell Jobsite Cabinet,65 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292361111111111,,1,,1511.41,0,3332.03,0,260.24,258.23,260.24,1,,,,2004,,,,,,,PPA,X,,,13R511,0,1000,1499384003,0,,CA9210100,3850.5,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,258.23,,,,,3850.5,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281736,10,0,1,EA,1,1,EA,0,1,1,897.0,897.0,LB,186946.2,IN3,,45563,45563,1,6771.08,,0,6593794059,10,J,1489191003,10,,16V893,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292361111111111,,1,,4025.18,0,6291.52,0,479.56,597.69,479.56,1,,,,2004,,,,,,,PPA,X,,,16V893,0,1000,1499384004,0,,CA9004500,7368.77,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,597.69,,,,,7368.77,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281738,10,0,1,EA,1,1,EA,0,1,1,340.0,340.0,LB,163571.5,IN3,,45563,45563,1,3639.11,,0,6595523838,10,J,1491722575,10,,13R511,"Clam-Shell Jobsite Cabinet,65 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29244212962963,,1,,1511.41,0,3332.03,0,307.08,171.48,307.08,1,,,,2004,,,,,,,PPA,X,,,13R511,0,1000,1499384007,0,,HI9678602,3810.59,X,0,0,,0,,T,,,,,US,,,HI,300,10,,,,C,,,0,,,,,171.48,,,,,3810.59,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902281741,10,0,1,EA,1,1,EA,0,1,1,855.0,855.0,LB,218903.685,IN3,,45563,45563,1,6468.76,,0,6591824910,10,J,1484654446,10,,1WD88,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.292476851851852,,1,,3789.63,0,5956.66,0,512.1,30.0,512.1,1,,,,2004,,,,,,,PPA,X,,,1WD88,0,1000,1499384010,0,,AK9964500,6498.76,X,0,0,,0,,T,,,,,US,,,AK,300,10,,,,C,,,0,,,,,30.0,,,,,6498.76,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902282948,10,0,1,EA,1,1,EA,0,1,1,483.0,483.0,LB,102025.0,IN3,,45563,45563,1,2314.87,,0,6590482316,10,J,1481576933,10,,1UBJ8,"Bin Cabinet,72""x48""x24"",Gray,128YlwBns",,,K1,ZS,,10180210226644,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.291875,,1,,799.18,0,1998.84,0,316.03,167.4,316.03,1,,,,2004,,,,,,,PPA,X,,,1UBJ8,0,1000,1499363498,0,,CA9546800,2482.27,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,167.4,,,,,2482.27,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902282949,10,0,1,EA,1,1,EA,0,1,1,532.0,532.0,LB,117925.0,IN3,,45563,45563,1,2877.24,,0,6590488772,10,J,1481585855,10,,1UBJ4,"Bin Cabinet,84""x48""x24"",Gray,0Bns",,,K1,ZS,,10180210226644,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.291875,,1,,1001.37,0,2547.8,0,329.44,213.38,329.44,1,,,,2004,,,,,,,PPA,X,,,1UBJ4,0,1000,1499363499,0,,CA9546800,3090.62,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,213.38,,,,,3090.62,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902282950,10,0,1,EA,1,1,EA,0,1,1,855.0,855.0,LB,218903.685,IN3,,45563,45563,1,6426.92,,0,6590640284,10,J,1481893136,10,,1WD88,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.291875,,1,,3789.63,0,5956.66,0,470.26,498.87,470.26,1,,,,2004,,,,,,,PPA,X,,,1WD88,0,1000,1499363500,0,,CA9546800,6925.79,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,498.87,,,,,6925.79,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902282951,10,0,1,EA,1,1,EA,0,1,1,517.0,517.0,LB,138138.0,IN3,,45563,45563,1,2628.98,,0,6590756993,10,J,1482092788,10,,1TGL7,"Mobile Cabinet Bench,Steel,66"" W,33"" D",,,K3,ZS,,10182784004397,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.291875,,1,,996.62,0,2299.54,0,329.44,192.58,329.44,1,,,,2004,,,,,,,PPA,X,,,1TGL7,0,1000,1499363501,0,,CA9546800,2821.56,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,192.58,,,,,2821.56,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902282952,10,0,1,EA,1,1,EA,0,1,1,369.0,369.0,LB,59660.0,IN3,,45563,45563,1,2058.97,,0,6591156012,10,J,1482729737,10,,16D690,"Storage Cabinet,78""x36""x18"",Gray,4Shlv",,,K1,ZS,,10180210204399,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.291875,,1,,792.36,0,1785.25,0,273.72,149.53,273.72,1,,,,2004,,,,,,,PPA,X,,,16D690,0,1000,1499363502,0,,CA9546800,2208.5,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,149.53,,,,,2208.5,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
